A,2.5800
B,2.6600
A,2.0000
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6500
A,2.5800
B,2.6500
A,2.5800
B,2.6500
A,2.5800
A,2.5800
B,2.6500
A,2.5800
B,2.6500
A,2.5800
B,2.6500
A,2.5800
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.0000
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6700
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
B,2.6700
B,2.6700
A,2.5700
B,2.6700
A,2.0000
B,2.6700
A,2.5700
B,2.6700
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.0000
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.0000
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.0000
B,2.6700
A,2.5700
B,2.6700
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6800
A,2.5700
B,2.6800
A,2.5700
B,2.6800
A,2.5700
B,2.6800
A,2.5700
A,2.5700
B,2.6800
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.0000
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5700
A,2.5700
B,2.6700
A,2.5700
B,2.6700
A,2.5800
B,2.6700
A,2.5000
B,2.6700
A,2.5800
B,2.6700
A,2.5800
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
A,2.5800
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
B,2.6700
B,2.6700
A,2.5800
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6700
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.0000
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5800
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.0000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
B,2.6600
B,2.6600
A,2.5000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5700
A,2.5700
B,2.6600
A,2.5700
B,2.6600
A,2.5000
B,2.6600
